year,county_district_code,enrollment_size,demographic_composition,student_teacher_ratio,graduation_rate,free_reduced_lunch_pct,act_score_avg
2005,96106,3293,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 1.6, ""ENROLLMENT_WHITE_PCT"": 74.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,9.2,25.3
2005,96107,1001,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 37.3, ""ENROLLMENT_HISPANIC_PCT"": 2.8, ""ENROLLMENT_WHITE_PCT"": 58.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,51.7,19.0
2005,96109,5289,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.9, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 1.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,83.1,16.3
2005,96110,6101,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 34.4, ""ENROLLMENT_HISPANIC_PCT"": 6.5, ""ENROLLMENT_WHITE_PCT"": 56.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,56.1,20.2
2005,96111,7981,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 95.7, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 3.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,76.8,17.4
2005,96112,3784,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 86.2, ""ENROLLMENT_HISPANIC_PCT"": 0.8, ""ENROLLMENT_WHITE_PCT"": 11.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,59.1,19.2
2005,96113,1018,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 28.1, ""ENROLLMENT_HISPANIC_PCT"": 4.3, ""ENROLLMENT_WHITE_PCT"": 64.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,50.1,22.2
2005,96114,4105,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 26.0, ""ENROLLMENT_HISPANIC_PCT"": 0.9, ""ENROLLMENT_WHITE_PCT"": 71.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,20.2,22.9
2005,96119,2079,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 54.4, ""ENROLLMENT_HISPANIC_PCT"": 0.7, ""ENROLLMENT_WHITE_PCT"": 43.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",1,,45.8,16.6
2005,115115,36045,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 80.9, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 15.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,86.1,17.3
2006,96088,19556,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 62.3, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 35.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,41.1,19.7
2006,96089,12319,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 73.1, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 24.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,58.5,19.4
2006,96090,5776,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 26.1, ""ENROLLMENT_HISPANIC_PCT"": 4.2, ""ENROLLMENT_WHITE_PCT"": 65.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,37.7,22.1
2006,96091,22047,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.3, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 84.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,12.6,23.7
2006,96092,4995,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.2, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 75.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,17.5,23.5
2006,96093,5501,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.5, ""ENROLLMENT_HISPANIC_PCT"": 1.0, ""ENROLLMENT_WHITE_PCT"": 86.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,16.0,22.9
2006,96094,11308,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 12.2, ""ENROLLMENT_HISPANIC_PCT"": 0.8, ""ENROLLMENT_WHITE_PCT"": 84.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,21.3,21.8
2006,96095,18787,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 71.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,16.4,23.5
2006,96098,2507,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.8, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 84.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,28.3,21.8
2006,96099,1574,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.6, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 79.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,50.2,19.1
2006,96101,816,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 25.6, ""ENROLLMENT_HISPANIC_PCT"": 2.2, ""ENROLLMENT_WHITE_PCT"": 68.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,23.4,21.7
2006,96102,2460,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.3, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 67.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,15.3,25.0
2006,96103,1779,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 21.6, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 75.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,69.8,20.4
2006,96104,3264,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.8, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 2.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,78.7,17.3
2006,96106,3357,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 73.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,9.2,25.0
2006,96107,971,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 38.3, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 57.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,54.7,19.5
2006,96109,5233,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.9, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 0.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,81.4,16.8
2006,96110,6154,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 34.7, ""ENROLLMENT_HISPANIC_PCT"": 8.4, ""ENROLLMENT_WHITE_PCT"": 54.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,62.5,19.9
2006,96111,8032,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 96.5, ""ENROLLMENT_HISPANIC_PCT"": 0.2, ""ENROLLMENT_WHITE_PCT"": 3.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,78.9,17.6
2006,96112,3608,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 85.9, ""ENROLLMENT_HISPANIC_PCT"": 0.9, ""ENROLLMENT_WHITE_PCT"": 11.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,60.8,19.1
2006,96113,963,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 26.8, ""ENROLLMENT_HISPANIC_PCT"": 4.9, ""ENROLLMENT_WHITE_PCT"": 64.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,49.7,20.8
2006,96114,4068,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.8, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 72.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,19.7,23.3
2006,96119,2105,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 54.7, ""ENROLLMENT_HISPANIC_PCT"": 0.7, ""ENROLLMENT_WHITE_PCT"": 42.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",1,,42.0,16.7
2006,115115,35361,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 81.8, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 14.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,81.0,16.3
2007,96088,19297,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 66.9, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 30.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,45.4,19.5
2007,96089,12231,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 75.4, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 22.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,60.3,19.1
2007,96090,5544,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 25.9, ""ENROLLMENT_HISPANIC_PCT"": 4.8, ""ENROLLMENT_WHITE_PCT"": 65.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,33.8,22.0
2007,96091,22245,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.0, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 83.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,13.1,23.9
2007,96092,4986,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.4, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 74.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,16.3,23.9
2007,96093,5597,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 9.3, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 87.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,15.0,23.2
2007,96094,11083,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.0, ""ENROLLMENT_HISPANIC_PCT"": 1.0, ""ENROLLMENT_WHITE_PCT"": 85.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,20.3,21.8
2007,96095,18432,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.8, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 70.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,16.6,24.3
2007,96098,2500,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.0, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 85.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,29.4,21.5
2007,96099,1585,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.1, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 78.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,47.7,19.3
2007,96101,787,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.7, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 69.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,20.4,23.5
2007,96102,2538,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 21.9, ""ENROLLMENT_HISPANIC_PCT"": 2.0, ""ENROLLMENT_WHITE_PCT"": 66.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,15.3,25.3
2007,96103,1773,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 25.7, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 70.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,71.0,20.3
2007,96104,3314,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.4, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 1.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,79.7,17.0
2007,96106,3522,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.7, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 72.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,8.4,25.4
2007,96107,1024,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 41.3, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 53.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,53.6,20.6
2007,96109,5037,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 99.2, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 0.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,76.3,17.0
2007,96110,6247,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 36.6, ""ENROLLMENT_HISPANIC_PCT"": 9.5, ""ENROLLMENT_WHITE_PCT"": 50.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,63.0,19.8
2007,96111,7738,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 97.4, ""ENROLLMENT_HISPANIC_PCT"": 0.2, ""ENROLLMENT_WHITE_PCT"": 2.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,77.1,17.2
2007,96112,3550,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 85.5, ""ENROLLMENT_HISPANIC_PCT"": 1.0, ""ENROLLMENT_WHITE_PCT"": 12.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,59.7,19.7
2007,96113,987,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 27.6, ""ENROLLMENT_HISPANIC_PCT"": 4.5, ""ENROLLMENT_WHITE_PCT"": 63.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,47.7,20.7
2007,96114,4103,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.3, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 72.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,19.1,23.5
2007,96119,3345,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 38.3, ""ENROLLMENT_HISPANIC_PCT"": 0.9, ""ENROLLMENT_WHITE_PCT"": 59.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",2,,39.7,17.0
2007,115115,32135,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 81.7, ""ENROLLMENT_HISPANIC_PCT"": 2.5, ""ENROLLMENT_WHITE_PCT"": 13.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,80.1,16.3
2008,96088,19160,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 66.9, ""ENROLLMENT_HISPANIC_PCT"": 1.4, ""ENROLLMENT_WHITE_PCT"": 30.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,46.1,19.1
2008,96089,12186,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 77.2, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 20.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,62.7,18.0
2008,96090,5430,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 26.7, ""ENROLLMENT_HISPANIC_PCT"": 5.6, ""ENROLLMENT_WHITE_PCT"": 63.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,35.1,22.1
2008,96091,22412,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.2, ""ENROLLMENT_HISPANIC_PCT"": 1.7, ""ENROLLMENT_WHITE_PCT"": 82.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,13.0,24.2
2008,96092,4975,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 21.7, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 75.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,16.2,23.5
2008,96093,5599,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 8.2, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 87.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,14.0,23.5
2008,96094,10969,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.2, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 85.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,19.8,21.5
2008,96095,18031,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.7, ""ENROLLMENT_HISPANIC_PCT"": 2.2, ""ENROLLMENT_WHITE_PCT"": 70.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,17.0,24.1
2008,96098,2517,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 9.5, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 85.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,29.5,22.5
2008,96099,1665,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 11.3, ""ENROLLMENT_HISPANIC_PCT"": 2.3, ""ENROLLMENT_WHITE_PCT"": 78.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",18,,51.8,20.6
2008,96101,792,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 24.0, ""ENROLLMENT_HISPANIC_PCT"": 2.9, ""ENROLLMENT_WHITE_PCT"": 69.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,21.5,22.7
2008,96102,2479,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 22.1, ""ENROLLMENT_HISPANIC_PCT"": 1.9, ""ENROLLMENT_WHITE_PCT"": 66.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,13.9,25.4
2008,96103,1803,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 26.0, ""ENROLLMENT_HISPANIC_PCT"": 3.1, ""ENROLLMENT_WHITE_PCT"": 70.4, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,70.5,20.0
2008,96104,3325,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.7, ""ENROLLMENT_HISPANIC_PCT"": 0.0, ""ENROLLMENT_WHITE_PCT"": 1.2, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",16,,81.2,17.4
2008,96106,3580,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 16.9, ""ENROLLMENT_HISPANIC_PCT"": 2.1, ""ENROLLMENT_WHITE_PCT"": 71.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,7.7,25.9
2008,96107,1049,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 41.1, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 54.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,52.6,19.1
2008,96109,4626,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 98.8, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 0.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,82.6,16.4
2008,96110,6358,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 37.5, ""ENROLLMENT_HISPANIC_PCT"": 10.8, ""ENROLLMENT_WHITE_PCT"": 48.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,62.8,19.9
2008,96111,7367,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 96.7, ""ENROLLMENT_HISPANIC_PCT"": 0.3, ""ENROLLMENT_WHITE_PCT"": 1.9, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",17,,78.9,17.0
2008,96112,3286,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 85.6, ""ENROLLMENT_HISPANIC_PCT"": 1.1, ""ENROLLMENT_WHITE_PCT"": 11.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,59.1,18.7
2008,96113,997,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 27.0, ""ENROLLMENT_HISPANIC_PCT"": 4.8, ""ENROLLMENT_WHITE_PCT"": 62.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,46.7,20.9
2008,96114,4127,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 23.7, ""ENROLLMENT_HISPANIC_PCT"": 1.2, ""ENROLLMENT_WHITE_PCT"": 72.7, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",14,,19.5,23.4
2008,96119,3263,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 37.9, ""ENROLLMENT_HISPANIC_PCT"": 0.8, ""ENROLLMENT_WHITE_PCT"": 60.3, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",1,,40.7,16.4
2008,115115,27574,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 81.4, ""ENROLLMENT_HISPANIC_PCT"": 2.6, ""ENROLLMENT_WHITE_PCT"": 13.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",11,,72.3,16.1
2008,115906,2219,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 92.6, ""ENROLLMENT_HISPANIC_PCT"": 6.0, ""ENROLLMENT_WHITE_PCT"": 1.0, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,90.8,
2009,96088,18585,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 68.1, ""ENROLLMENT_HISPANIC_PCT"": 1.5, ""ENROLLMENT_WHITE_PCT"": 29.1, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,53.0,19.0
2009,96089,11998,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 78.3, ""ENROLLMENT_HISPANIC_PCT"": 1.3, ""ENROLLMENT_WHITE_PCT"": 19.5, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",13,,63.6,18.4
2009,96090,5446,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 27.6, ""ENROLLMENT_HISPANIC_PCT"": 5.8, ""ENROLLMENT_WHITE_PCT"": 61.8, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",12,,36.1,22.1
2009,96091,22285,"{""ENROLLMENT_ASIAN_PCT"": 0.0, ""ENROLLMENT_BLACK_PCT"": 10.3, ""ENROLLMENT_HISPANIC_PCT"": 1.8, ""ENROLLMENT_WHITE_PCT"": 82.6, ""ENROLLMENT_MULTIRACIAL_PCT"": 0.0}",15,,13.2,24.3
